artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId,user
Blackmore's Night,Jayden,M,57,Graves,201.40363,paid,"Marinette, WI-MI",594,Sister Gypsy,25,Jayden Graves
Beirut,Kinsley,F,1,Young,239.0722,paid,"Red Bluff, CA",658,Fountains And Tramways,85,Kinsley Young
Beck,Jayden,M,58,Graves,304.50892999999996,paid,"Marinette, WI-MI",594,End Of The Day,25,Jayden Graves
Arctic Monkeys,Kinsley,F,2,Young,177.84118,paid,"Red Bluff, CA",658,Fake Tales Of San Francisco (Explicit),85,Kinsley Young
Van Halen,Lily,F,0,Burns,227.44771,free,"New York-Newark-Jersey City, NY-NJ-PA",727,Ain't Talkin'  'Bout Love (Remastered Version),32,Lily Burns
Secret Garden,Jayden,M,63,Graves,180.21832,paid,"Marinette, WI-MI",594,Atlantia,25,Jayden Graves
Snow Patrol,Kinsley,F,3,Young,274.49424,paid,"Red Bluff, CA",658,Chasing Cars,85,Kinsley Young
Rihanna,Lily,F,3,Burns,239.75137999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",727,G4L,32,Lily Burns
Bayside,Jayden,M,64,Graves,180.27057,paid,"Marinette, WI-MI",594,Duality (Album Version),25,Jayden Graves
Todd Barry,Kinsley,F,4,Young,126.82404,paid,"Red Bluff, CA",658,Sugar Ray (LP Version),85,Kinsley Young
Bayside,Jayden,M,65,Graves,243.64362999999997,paid,"Marinette, WI-MI",594,Montauk,25,Jayden Graves
Viki Mosholiou,Kinsley,F,5,Young,169.84771,paid,"Red Bluff, CA",658,Milo Gia Ta Pedia Mou (2006 Digital Remaster),85,Kinsley Young
Hatebreed,Kinsley,F,6,Young,124.42076999999999,paid,"Red Bluff, CA",658,Worlds Apart (Album Version),85,Kinsley Young
Sonny Boy Williamson,Jayden,M,66,Graves,152.24118,paid,"Marinette, WI-MI",594,Don't Start Me Talkin',25,Jayden Graves
Shattered Realm,Kinsley,F,7,Young,108.45995,paid,"Red Bluff, CA",658,Devil In Disguise,85,Kinsley Young
Timbaland / Katy Perry,Jayden,M,67,Graves,238.70649,paid,"Marinette, WI-MI",594,If We Ever Meet Again,25,Jayden Graves
Sam and Dave,Kinsley,F,8,Young,157.28281,paid,"Red Bluff, CA",658,Hold on I'm Coming,85,Kinsley Young
Sea Wolf,Kinsley,F,9,Young,225.80200000000002,paid,"Red Bluff, CA",658,Black Dirt (Album),85,Kinsley Young
Apocalyptica featuring Corey Taylor,Jayden,M,68,Graves,214.12526,paid,"Marinette, WI-MI",594,I'm Not Jesus,25,Jayden Graves
Bomfunk MC's,Kinsley,F,10,Young,225.4624,paid,"Red Bluff, CA",658,Rocking_ Just To Make Ya Move,85,Kinsley Young
Jets To Brazil,Jayden,M,69,Graves,571.03628,paid,"Marinette, WI-MI",594,Rocket Boy,25,Jayden Graves
Tavares,Kinsley,F,11,Young,394.00444,paid,"Red Bluff, CA",658,Heaven Must Be Missing An Angel,85,Kinsley Young
Maria BethÃÂ¢nia,Jayden,M,74,Graves,254.06649,paid,"Marinette, WI-MI",594,Samba De Roda/Marinheiro SÃÂ³ (Medley) (Live),25,Jayden Graves
Justin Bieber,Kinsley,F,12,Young,220.89097999999998,paid,"Red Bluff, CA",658,Somebody To Love,85,Kinsley Young
Van Halen,Kinsley,F,13,Young,272.32608,paid,"Red Bluff, CA",658,Feels So Good (Remastered Single Version),85,Kinsley Young
Julieta Venegas A Dueto Con Dante,Jayden,M,75,Graves,236.9824,paid,"Marinette, WI-MI",594,Primer Dia,25,Jayden Graves
Apocalyptica,Jayden,M,76,Graves,409.86077,paid,"Marinette, WI-MI",594,Coma,25,Jayden Graves
The Wreckers,Kinsley,F,14,Young,171.36281,paid,"Red Bluff, CA",658,Stand Still_ Look Pretty [Live],85,Kinsley Young
Prince & The Revolution,Kinsley,F,15,Young,227.65669,paid,"Red Bluff, CA",658,Kiss (LP Version),85,Kinsley Young
Third Eye Blind,Jayden,M,77,Graves,319.79057,paid,"Marinette, WI-MI",594,God Of Wine (2006 Remastered LP Version),25,Jayden Graves
Dr. Dre / Eminem,Kinsley,F,16,Young,222.27546,paid,"Red Bluff, CA",658,Forgot About Dre,85,Kinsley Young
Symphony X,Kinsley,F,17,Young,318.37995,paid,"Red Bluff, CA",658,Evolution (the Grand Design),85,Kinsley Young
Streetlight Manifesto,Jayden,M,78,Graves,180.79301999999998,paid,"Marinette, WI-MI",594,Keasbey Nights (LP Version),25,Jayden Graves
Amos Lee,Kinsley,F,18,Young,169.16853,paid,"Red Bluff, CA",658,Soul Suckers,85,Kinsley Young
The Gabe Dixon Band,Kinsley,F,19,Young,296.85506000000004,paid,"Red Bluff, CA",658,Disappear,85,Kinsley Young
Mogwai,Kinsley,F,20,Young,473.25995,paid,"Red Bluff, CA",658,Thank You Space Expert,85,Kinsley Young
Mystery Jets,Kinsley,F,21,Young,212.32281,paid,"Red Bluff, CA",658,You Can't Fool Me Dennis (Album version),85,Kinsley Young
Mates of State,Kinsley,F,22,Young,227.36934,paid,"Red Bluff, CA",658,Parachutes (Funeral Song) (LP Version),85,Kinsley Young
R.E.M.,Kinsley,F,23,Young,217.99138,paid,"Red Bluff, CA",658,Can't Get There From Here,85,Kinsley Young
Taylor Swift,Kinsley,F,24,Young,246.282,paid,"Red Bluff, CA",658,The Best Day,85,Kinsley Young
Blockhead,Aiden,M,0,Hess,285.98812000000004,free,"La Crosse-Onalaska, WI-MN",710,Carnivores Unite,86,Aiden Hess
MC Hammer,Aiden,M,1,Hess,256.86159,free,"La Crosse-Onalaska, WI-MN",710,U Can't Touch This,86,Aiden Hess
Sally Shapiro,Aiden,M,2,Hess,392.82892999999996,free,"La Crosse-Onalaska, WI-MN",710,Miracle (Extended Mix),86,Aiden Hess
Holy Fuck,Lily,F,2,Koch,362.76199999999994,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,P.I.G.S.,15,Lily Koch
Angus & Julia Stone,Lily,F,3,Koch,218.8273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Soldier,15,Lily Koch
Los Fabulosos Cadillacs,Lily,F,4,Koch,275.69587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Siguiendo La Luna,15,Lily Koch
A Sunny Day In Glasgow,Lily,F,5,Koch,22.046889999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Lights,15,Lily Koch
Mariah Carey Featuring Cameo,Lily,F,6,Koch,229.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Loverboy,15,Lily Koch
Tego Calderon,Lily,F,7,Koch,242.18077000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Metele Sazon,15,Lily Koch
Bloodhound Gang,Lily,F,8,Koch,172.01587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Foxtrot Uniform Charlie Kilo,15,Lily Koch
Kings Of Leon,Lily,F,10,Koch,256.36526000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,The Runner,15,Lily Koch
Iron Maiden,Lily,F,11,Koch,233.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Run To The Hills (1998 Digital Remaster),15,Lily Koch
CafÃÂ© Tacvba,Lily,F,12,Koch,232.72444,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,MarÃÂ­a,15,Lily Koch
Blink-182,Lily,F,13,Koch,280.00608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,All Of This,15,Lily Koch
Band Of Horses,Lily,F,14,Koch,321.14893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,The Funeral (Album Version),15,Lily Koch
Primus,Lily,F,15,Koch,146.15465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,De Anza Jig,15,Lily Koch
Tom McRae,Lily,F,16,Koch,265.27302000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Walking 2 Hawaii,15,Lily Koch
ALO (Animal Liberation Orchestra),Lily,F,17,Koch,229.77261000000001,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Spectrum,15,Lily Koch
Yelle,Lily,F,18,Koch,192.31302,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Je Veux Te Voir (Radio Edit),15,Lily Koch
Kings Of Leon,Lily,F,19,Koch,201.79546000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Revelry,15,Lily Koch
Foo Fighters,Lily,F,20,Koch,250.14812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Everlong,15,Lily Koch
Kanye West,Lily,F,21,Koch,311.84934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Stronger,15,Lily Koch
Annie Lennox,Lily,F,22,Koch,256.57424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Wonderful,15,Lily Koch
Madeleine Peyroux,Lily,F,23,Koch,214.77832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Instead,15,Lily Koch
Miley Cyrus,Lily,F,24,Koch,236.85179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,The Climb,15,Lily Koch
Coldplay,Lily,F,25,Koch,268.38159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Yellow,15,Lily Koch
Jag Panzer,Lily,F,26,Koch,217.99138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Reign Of The Tyrants,15,Lily Koch
The Notorious B.I.G.,Lily,F,27,Koch,285.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Gimme The Loot (Album Version),15,Lily Koch
Emiliana Torrini,Lily,F,28,Koch,186.122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Ha Ha (KCRW.com Presents),15,Lily Koch
Streetlight Manifesto,Lily,F,29,Koch,137.19465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Punk Rock Girl,15,Lily Koch
Dropkick Murphys,Lily,F,30,Koch,161.01832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,The Auld Triangle (Album Version),15,Lily Koch
Carlo Siliotto,Cierra,F,1,Finley,175.38567,free,"Richmond, VA",473,Kazakhstan 1710,96,Cierra Finley
The Raconteurs,Lily,F,31,Koch,265.50812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Top Yourself,15,Lily Koch
The Academy Is...,Cierra,F,2,Finley,207.96036,free,"Richmond, VA",473,We've Got A Big Mess On Our Hands (Album Edit),96,Cierra Finley
Justin Bieber,Cecilia,F,1,Owens,222.92853,free,"Atlanta-Sandy Springs-Roswell, GA",735,Stuck In The Moment,6,Cecilia Owens
Spiritual Beggars,Lily,F,32,Koch,358.24281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Nowhere To Go,15,Lily Koch
Bon Iver,Lily,F,33,Koch,238.49751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Skinny Love,15,Lily Koch
The Living End,Lily,F,34,Koch,229.0673,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Prisoner Of Society (Album Version),15,Lily Koch
Moby,Lily,F,35,Koch,196.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Lift Me Up,15,Lily Koch
Florence + The Machine,Lily,F,36,Koch,258.55955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Cosmic Love,15,Lily Koch
Miami Horror,Lily,F,37,Koch,386.5073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Sometimes (Hook N Sling Remix),15,Lily Koch
Nacho Chapado feat. Stephen Massa,Lily,F,38,Koch,479.7122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,B Somebody,15,Lily Koch
Kate Nash,Lily,F,39,Koch,179.48689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Pumpkin Soup,15,Lily Koch
Benny Neyman,Lily,F,40,Koch,224.7571,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Waarom Fluister Ik Je Naam Nog,15,Lily Koch
Boyzone,Lily,F,41,Koch,219.81995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,All That I Need,15,Lily Koch
Philip Glass,Lily,F,42,Koch,426.78812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Chinese Invade,15,Lily Koch
The Pussycat Dolls,Lily,F,43,Koch,225.61914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Buttons,15,Lily Koch
Madonna,Lily,F,44,Koch,260.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Beautiful Stranger,15,Lily Koch
Asking Alexandria,Lily,F,45,Koch,248.99873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Hey There Mr. Brooks (feat. Feat. Shawn Mike of Alesana),15,Lily Koch
Pavement,Lily,F,46,Koch,99.16036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Mercy:The Laundromat,15,Lily Koch
Jack Johnson,Lily,F,47,Koch,236.93016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Bubble Toes,15,Lily Koch
Train,Lily,F,48,Koch,244.1922,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Calling All Angels,15,Lily Koch
Cam'Ron / Juelz Santana,Lily,F,49,Koch,208.3522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Oh Boy,15,Lily Koch
Sugar Ray,Lily,F,50,Koch,218.33097999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,When It's Over (Remastered Album Version),15,Lily Koch
BeyoncÃÂ©,Lily,F,51,Koch,209.18812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Broken-Hearted Girl,15,Lily Koch
Faith No More,Lily,F,52,Koch,249.86077000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Last Cup Of Sorrow,15,Lily Koch
Jokeren,Lily,F,53,Koch,239.49016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Kvinde Din - MÃÂ¸gluder,15,Lily Koch
Ween,Lily,F,54,Koch,250.17424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Demon Sweat,15,Lily Koch
King Diamond,Lily,F,55,Koch,408.47628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,No Presents For Christmas,15,Lily Koch
Mint Condition,Lily,F,56,Koch,279.06567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Somethin' (feat. Phonte from Little Brother),15,Lily Koch
Delorean,Lily,F,57,Koch,272.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Complexity Reducer,15,Lily Koch
MylÃÂ¨ne Farmer,Lily,F,58,Koch,257.2273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Porno Graphique,15,Lily Koch
Green Day,Lily,F,59,Koch,194.06322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Horseshoes And Handgrenades (Album Version),15,Lily Koch
Disturbed,Devin,M,0,Larson,185.65178999999998,free,"Tampa-St. Petersburg-Clearwater, FL",746,Sacred Lie (Album Version),60,Devin Larson
The New Pornographers,Lily,F,60,Koch,256.41751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Adventures In Solitude,15,Lily Koch
Sugarcult,Devin,M,1,Larson,199.13098,free,"Tampa-St. Petersburg-Clearwater, FL",746,Saying Goodbye,60,Devin Larson
Plies,Lily,F,61,Koch,231.6273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",716,Goons Lurkin (Explicit Album Version),15,Lily Koch
Daft Punk,Devin,M,2,Larson,207.59465,free,"Tampa-St. Petersburg-Clearwater, FL",746,Aerodynamic,60,Devin Larson
Train,Ryan,M,0,Smith,216.76362999999998,free,"San Jose-Sunnyvale-Santa Clara, CA",751,Hey_ Soul Sister,26,Ryan Smith
The Smiths,Emily,F,0,Benson,242.9122,paid,"Augusta-Richmond County, GA-SC",720,There Is A Light That Never Goes Out,58,Emily Benson
New Radicals,Harper,M,0,Barrett,300.82567,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,You Get What You Give,42,Harper Barrett
The Features,Emily,F,1,Benson,125.46566999999999,paid,"Augusta-Richmond County, GA-SC",720,Exhibit A,58,Emily Benson
Ella Fitzgerald,Harper,M,1,Barrett,427.15382999999997,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,On Green Dolphin Street (Medley) (1999 Digital Remaster),42,Harper Barrett
Toro Y Moi,Emily,F,2,Benson,182.02077,paid,"Augusta-Richmond County, GA-SC",720,Causers Of This,58,Emily Benson
DJ Dizzy,Emily,F,3,Benson,221.1522,paid,"Augusta-Richmond County, GA-SC",720,Sexy Bitch,58,Emily Benson
Cartola,Harper,M,2,Barrett,127.242,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Tive Sim,42,Harper Barrett
The Casualties,Harper,M,3,Barrett,131.23873,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Fight For Your Life,42,Harper Barrett
Panic! At The Disco,Harper,M,4,Barrett,186.64444,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,I Write Sins Not Tragedies (Album Version),42,Harper Barrett
The Wallflowers,Harper,M,5,Barrett,421.17179000000004,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Hollywood,42,Harper Barrett
Rick James,Harper,M,6,Barrett,295.31383,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Mary Jane,42,Harper Barrett
RÃÂ¶yksopp,Harper,M,7,Barrett,300.14649,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,What Else Is There?,42,Harper Barrett
Lamb,Harper,M,8,Barrett,352.20853,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Gabriel,42,Harper Barrett
Joe Nichols,Harper,M,9,Barrett,237.5571,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Talk Me Out Of Tampa,42,Harper Barrett
Samy Deluxe,Kaleb,M,0,Cook,191.16363,free,"Yuba City, CA",743,Pdsa,54,Kaleb Cook
Sepultura,Harper,M,10,Barrett,199.23546000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",747,Refuse/Resist (Explicit Album Version),42,Harper Barrett
Ozzy Osbourne,Kaleb,M,1,Cook,248.42404,free,"Yuba City, CA",743,Secret Loser,54,Kaleb Cook
VCR,Brayden,M,0,Clark,193.69751000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",736,On Its Way Out,41,Brayden Clark
P!nk,Stefany,F,0,White,227.02975,free,"Lubbock, TX",697,Glitter In The Air,83,Stefany White
DAVE MATTHEWS BAND,Stefany,F,1,White,239.35955,free,"Lubbock, TX",697,Time Bomb,83,Stefany White
Summer Cats,Stefany,F,2,White,219.42812,free,"Lubbock, TX",697,Wild Rice,83,Stefany White
Liquid Spill,Aleena,F,1,Kirby,376.16281000000004,paid,"Waterloo-Cedar Falls, IA",639,Words- Till the mornin' comes Mix,44,Aleena Kirby
Ressurrection Band,Aleena,F,2,Kirby,183.17016,paid,"Waterloo-Cedar Falls, IA",639,First Degree Apathy,44,Aleena Kirby
Meat Loaf,Aleena,F,3,Kirby,236.38159,paid,"Waterloo-Cedar Falls, IA",639,Because Of You,44,Aleena Kirby
Josh Rouse,Aleena,F,4,Kirby,258.87302,paid,"Waterloo-Cedar Falls, IA",639,My Love Has Gone,44,Aleena Kirby
Maddy Prior & Tim Hart,Aleena,F,5,Kirby,141.37424,paid,"Waterloo-Cedar Falls, IA",639,Cannily Cannily,44,Aleena Kirby
Bunbury,Aleena,F,6,Kirby,533.78567,paid,"Waterloo-Cedar Falls, IA",639,Demasiado Tarde (Ahorita Mismo),44,Aleena Kirby
Jason Mraz,Aleena,F,7,Kirby,252.39465,paid,"Waterloo-Cedar Falls, IA",639,Live High (Album Version),44,Aleena Kirby
The dB's,Aleena,F,8,Kirby,118.41261000000002,paid,"Waterloo-Cedar Falls, IA",639,Black And White,44,Aleena Kirby
Camera Obscura,Aleena,F,9,Kirby,170.89261000000002,paid,"Waterloo-Cedar Falls, IA",639,The Sun On His Back,44,Aleena Kirby
Juanes,Aleena,F,10,Kirby,248.97261,paid,"Waterloo-Cedar Falls, IA",639,Para Tu Amor,44,Aleena Kirby
ATB,Aleena,F,11,Kirby,262.21668999999997,paid,"Waterloo-Cedar Falls, IA",639,Marrakech,44,Aleena Kirby
Cracker,Aleena,F,12,Kirby,205.03465,paid,"Waterloo-Cedar Falls, IA",639,I'm A Little Rocket Ship,44,Aleena Kirby
Blue Man Group,Aleena,F,13,Kirby,386.53342000000004,paid,"Waterloo-Cedar Falls, IA",639,The Complex,44,Aleena Kirby
At Vance,Aleena,F,14,Kirby,201.82159,paid,"Waterloo-Cedar Falls, IA",639,Heart Of Steel,44,Aleena Kirby
Wim Mertens,Aleena,F,15,Kirby,289.88036,paid,"Waterloo-Cedar Falls, IA",639,Houfnice,44,Aleena Kirby
Beirut,Aleena,F,16,Kirby,142.31465,paid,"Waterloo-Cedar Falls, IA",639,The Penalty,44,Aleena Kirby
Jonathan Edwards,Aleena,F,17,Kirby,238.39302,paid,"Waterloo-Cedar Falls, IA",639,Longest Ride (LP Version ),44,Aleena Kirby
Shout Out Louds,Aleena,F,18,Kirby,215.97995,paid,"Waterloo-Cedar Falls, IA",639,There's Nothing,44,Aleena Kirby
John Mayer,Kaylee,F,1,Summers,255.11137999999997,free,"Phoenix-Mesa-Scottsdale, AZ",705,War Of My Life,8,Kaylee Summers
Los Campesinos!,Aleena,F,19,Kirby,119.11791000000001,paid,"Waterloo-Cedar Falls, IA",639,(PLAN A),44,Aleena Kirby
Scissor Sisters,Aleena,F,20,Kirby,271.85587000000004,paid,"Waterloo-Cedar Falls, IA",639,Take Your Mama,44,Aleena Kirby
Kid Cudi Vs Crookers,Aleena,F,21,Kirby,162.97751,paid,"Waterloo-Cedar Falls, IA",639,Day 'N' Nite,44,Aleena Kirby
Ana Torroja,Aleena,F,22,Kirby,311.66649,paid,"Waterloo-Cedar Falls, IA",639,Un AÃÂ±o Mas,44,Aleena Kirby
John Mayer,Aleena,F,24,Kirby,250.38322000000002,paid,"Waterloo-Cedar Falls, IA",639,Half Of My Heart,44,Aleena Kirby
Lyle Mays,Kinsley,F,0,Young,240.97914,paid,"Red Bluff, CA",759,This Moment (Album Version),85,Kinsley Young
Beenie Man,Aleena,F,25,Kirby,230.03383,paid,"Waterloo-Cedar Falls, IA",639,Girls Dem Sugar,44,Aleena Kirby
The-Dream / Fabolous,Kinsley,F,1,Young,262.81751,paid,"Red Bluff, CA",759,Shawty Is Da Sh*!,85,Kinsley Young
Soul II Soul,Aleena,F,26,Kirby,239.67302,paid,"Waterloo-Cedar Falls, IA",639,How Long,44,Aleena Kirby
Arcade Fire,Kinsley,F,2,Young,169.19465,paid,"Red Bluff, CA",759,I'm Sleeping In A Submarine,85,Kinsley Young
Kansas,Aleena,F,27,Kirby,233.03791,paid,"Waterloo-Cedar Falls, IA",639,Hold On,44,Aleena Kirby
Snow Patrol,Kinsley,F,3,Young,223.18975,paid,"Red Bluff, CA",759,Set Down Your Glass,85,Kinsley Young
Taylor Swift,Aleena,F,28,Kirby,224.9922,paid,"Waterloo-Cedar Falls, IA",639,Forever & Always,44,Aleena Kirby
Kylie Minogue,Kinsley,F,4,Young,271.3073,paid,"Red Bluff, CA",759,Come Into My World,85,Kinsley Young
Paulina Rubio,Aleena,F,29,Kirby,174.31465,paid,"Waterloo-Cedar Falls, IA",639,Un Dia Gris,44,Aleena Kirby
Andrew Bird,Kinsley,F,5,Young,252.31627999999998,paid,"Red Bluff, CA",759,Fiery Crash,85,Kinsley Young
The Rapture,Aleena,F,30,Kirby,323.47382999999996,paid,"Waterloo-Cedar Falls, IA",639,Open Up Your Heart,44,Aleena Kirby
Horkyze Slyze,Kinsley,F,6,Young,124.44689,paid,"Red Bluff, CA",759,Fakty,85,Kinsley Young
The Killers,Aleena,F,31,Kirby,220.89097999999998,paid,"Waterloo-Cedar Falls, IA",639,When You Were Young,44,Aleena Kirby
Jason Mraz,Kinsley,F,7,Young,252.39465,paid,"Red Bluff, CA",759,Live High (Album Version),85,Kinsley Young
Lady GaGa,Aleena,F,32,Kirby,263.33995,paid,"Waterloo-Cedar Falls, IA",639,Paper Gangsta,44,Aleena Kirby
Hans Zimmer_ James Newton Howard,Kinsley,F,8,Young,265.50812,paid,"Red Bluff, CA",759,Nycteris,85,Kinsley Young
Soltero,Aleena,F,33,Kirby,191.7122,paid,"Waterloo-Cedar Falls, IA",639,Step Through The Door,44,Aleena Kirby
Blur,Aleena,F,34,Kirby,237.03465,paid,"Waterloo-Cedar Falls, IA",639,Country House,44,Aleena Kirby
Carlton Livingston_ Shabba Ranks,Aleena,F,35,Kirby,226.32443999999998,paid,"Waterloo-Cedar Falls, IA",639,Rumours,44,Aleena Kirby
Finger Eleven,Aleena,F,36,Kirby,208.1171,paid,"Waterloo-Cedar Falls, IA",639,Paralyzer,44,Aleena Kirby
Elbee Bad,Aleena,F,37,Kirby,254.53669,paid,"Waterloo-Cedar Falls, IA",639,Dream On! New Age Of Faith / Smokebelch,44,Aleena Kirby
Boney James,Molly,F,0,Taylor,327.3922,free,"St. Louis, MO-IL",740,Seduction (Album Version),35,Molly Taylor
Sauce Money Featuring Memphis Bleek,Aleena,F,38,Kirby,280.21506,paid,"Waterloo-Cedar Falls, IA",639,What We Do (Explicit) (Feat. Memphis Bleek),44,Aleena Kirby
Toy Matinee,Aleena,F,39,Kirby,297.19465,paid,"Waterloo-Cedar Falls, IA",639,Things She Said,44,Aleena Kirby
Markus KrunegÃÂ¥rd,Aleena,F,40,Kirby,256.93995,paid,"Waterloo-Cedar Falls, IA",639,Jag ÃÂ¤r en vampyr,44,Aleena Kirby
The Mountain Goats,Aleena,F,41,Kirby,222.74567000000002,paid,"Waterloo-Cedar Falls, IA",639,Heretic Pride,44,Aleena Kirby
Modest Mouse,Sienna,F,0,Colon,209.52771,free,"Las Cruces, NM",386,Float On,81,Sienna Colon
Emiliana Torrini,Aleena,F,42,Kirby,184.29342,paid,"Waterloo-Cedar Falls, IA",639,Sunny Road,44,Aleena Kirby
Habib KoitÃÂ©,Sienna,F,1,Colon,305.71057,free,"Las Cruces, NM",386,Baro,81,Sienna Colon
Lonnie Gordon,Adler,M,1,Barrera,181.21098,free,"New York-Newark-Jersey City, NY-NJ-PA",595,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),100,Adler Barrera
Busdriver,Aleena,F,43,Kirby,202.16118,paid,"Waterloo-Cedar Falls, IA",639,The Troglodyte Wins,44,Aleena Kirby
SOJA,Sienna,F,2,Colon,285.25669,free,"Las Cruces, NM",386,Rasta Courage,81,Sienna Colon
Mike And The Mechanics,Aleena,F,44,Kirby,275.12118,paid,"Waterloo-Cedar Falls, IA",639,A Beggar On A Beach Of Gold,44,Aleena Kirby
Evanescence,Aleena,F,45,Kirby,224.10404,paid,"Waterloo-Cedar Falls, IA",639,Lithium,44,Aleena Kirby
Justin Bieber,Aleena,F,46,Kirby,229.0673,paid,"Waterloo-Cedar Falls, IA",639,One Less Lonely Girl,44,Aleena Kirby
Brandon Heath,Aleena,F,47,Kirby,232.69832000000002,paid,"Waterloo-Cedar Falls, IA",639,Give Me Your Eyes,44,Aleena Kirby
Samael,Lily,F,0,Burns,221.33506,free,"New York-Newark-Jersey City, NY-NJ-PA",756,Under One Flag,32,Lily Burns
Steve Bug,Aleena,F,51,Kirby,438.67383,paid,"Waterloo-Cedar Falls, IA",639,Smackman,44,Aleena Kirby
Guns N' Roses,Aleena,F,52,Kirby,208.48281,paid,"Waterloo-Cedar Falls, IA",639,Down On The Farm,44,Aleena Kirby
